X,Y,Datetime,Lat,Lon,FRP(mw),Firesize(km^2),temp(k),Category,Description
-1452518.72441591,-3796751.21023185,2016-01-05 02:30:00,-33.9628,116.1605,-9999,-9999,-9999,15, Low Possibility
-1401566.41974262,-3820595.09467878,2016-01-05 02:30:00,-34.2307,116.6797,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 02:50:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1450872.76470067,-3758047.13421835,2016-01-05 02:50:00,-33.6203,116.2301,-9999,-9999,-9999,15, Low Possibility
-1512667.6733691,-3841118.16466622,2016-01-05 02:50:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 03:00:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 03:00:00,-32.9884,115.8657,111.3,-9999,-9999,14, Medium Possibility
-1450872.76470067,-3758047.13421835,2016-01-05 03:00:00,-33.6203,116.2301,-9999,-9999,-9999,15, Low Possibility
-1514570.97357941,-3838714.11924433,2016-01-05 03:00:00,-34.2658,115.4322,-9999,-9999,-9999,15, Low Possibility
-1512667.6733691,-3841118.16466622,2016-01-05 03:00:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1455742.89151828,-3642238.12690089,2016-01-05 03:10:00,-32.5859,116.3313,45.88,0.07694,444.8,10, Processed
-1493296.43058191,-3678741.18167072,2016-01-05 03:10:00,-32.8683,115.882,109.45,-9999,-9999,14, Medium Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 03:10:00,-32.8901,115.9251,92.65,-9999,-9999,14, Medium Possibility
-1460123.25318084,-3787147.86794459,2016-01-05 03:10:00,-33.8689,116.0914,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-05 03:10:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1514570.97357941,-3838714.11924433,2016-01-05 03:10:00,-34.2658,115.4322,47.19,0.200712,400.8,10, Processed
-1512667.6733691,-3841118.16466622,2016-01-05 03:10:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 03:20:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 03:20:00,-32.8901,115.9251,-9999,-9999,-9999,15, Low Possibility
-1450872.76470067,-3758047.13421835,2016-01-05 03:20:00,-33.6203,116.2301,-9999,-9999,-9999,15, Low Possibility
-1464319.29403162,-3798924.67892084,2016-01-05 03:20:00,-33.969,116.0302,60.53,0.032063,514.9,10, Processed
-1506013.57606201,-3842612.86231644,2016-01-05 03:20:00,-34.3104,115.5193,-9999,-9999,-9999,15, Low Possibility
-1506491.05048846,-3845483.79580553,2016-01-05 03:20:00,-34.3354,115.5101,53.21,0.134312,424,10, Processed
-1497460.83480407,-3846528.4455641,2016-01-05 03:20:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 03:30:00,-32.8683,115.882,112.5,-9999,-9999,14, Medium Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 03:30:00,-32.8901,115.9251,-9999,-9999,-9999,15, Low Possibility
-1505185.8913564,-3710775.74677199,2016-01-05 03:30:00,-33.1393,115.7112,-9999,-9999,-9999,15, Low Possibility
-1490345.98673364,-3803764.75976146,2016-01-05 03:30:00,-33.9827,115.7427,49.55,0.141569,418.3,10, Processed
-1147459.48320365,-3765240.81673555,2016-01-05 03:30:00,-33.9848,119.4966,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-05 03:30:00,-34.2505,115.7483,-9999,-9999,-9999,15, Low Possibility
-1424105.15677525,-3846760.92738752,2016-01-05 03:30:00,-34.4394,116.401,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 03:40:00,-32.8683,115.882,105.99,-9999,-9999,14, Medium Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 03:40:00,-32.8901,115.9251,-9999,-9999,-9999,15, Low Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 03:40:00,-32.9884,115.8657,119.26,-9999,-9999,14, Medium Possibility
-1499176.76550897,-3745081.24738449,2016-01-05 03:40:00,-33.4509,115.7285,-9999,-9999,-9999,15, Low Possibility
-1489924.73622102,-3787183.78809043,2016-01-05 03:40:00,-33.8357,115.7701,-9999,-9999,-9999,15, Low Possibility
-1506491.05048846,-3845483.79580553,2016-01-05 03:40:00,-34.3354,115.5101,56.33,0.226685,403.1,10, Processed
-1497460.83480407,-3846528.4455641,2016-01-05 03:40:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1228491.23961245,-3813403.54552207,2016-01-05 03:40:00,-34.341,118.5649,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 03:50:00,-32.8683,115.882,111.07,-9999,-9999,14, Medium Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 03:50:00,-32.8901,115.9251,102.44,-9999,-9999,14, Medium Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 03:50:00,-32.9884,115.8657,125.77,-9999,-9999,14, Medium Possibility
-1499176.76550897,-3745081.24738449,2016-01-05 03:50:00,-33.4509,115.7285,-9999,-9999,-9999,15, Low Possibility
-1450872.76470067,-3758047.13421835,2016-01-05 03:50:00,-33.6203,116.2301,40.37,0.121289,416.3,10, Processed
-1457388.75226217,-3770191.22526528,2016-01-05 03:50:00,-33.7211,116.1437,5.66,-9999,-9999,15, Low Possibility
-1487559.93827399,-3786735.81043255,2016-01-05 03:50:00,-33.8344,115.7962,-9999,-9999,-9999,12, Cloudy
-1539795.51216209,-3810411.98795856,2016-01-05 03:50:00,-33.9846,115.1999,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-05 03:50:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1401566.41974262,-3820595.09467878,2016-01-05 03:50:00,-34.2307,116.6797,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-05 03:50:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 04:00:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 04:00:00,-32.8901,115.9251,104.87,-9999,-9999,14, Medium Possibility
-1489451.84632621,-3683446.05341684,2016-01-05 04:00:00,-32.9144,115.9167,-9999,-9999,-9999,15, Low Possibility
-1488069.74532412,-3718477.77632177,2016-01-05 04:00:00,-33.2271,115.884,-9999,-9999,-9999,15, Low Possibility
-1499176.76550897,-3745081.24738449,2016-01-05 04:00:00,-33.4509,115.7285,56.8,0.230892,403.2,10, Processed
-1505520.38291481,-3812135.85871836,2016-01-05 04:00:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-05 04:00:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1249556.41993654,-3833337.81300861,2016-01-05 04:00:00,-34.4989,118.313,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 04:10:00,-32.8683,115.882,113.22,-9999,-9999,14, Medium Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 04:10:00,-32.8901,115.9251,109.6,-9999,-9999,14, Medium Possibility
-1489451.84632621,-3683446.05341684,2016-01-05 04:10:00,-32.9144,115.9167,-9999,-9999,-9999,15, Low Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 04:10:00,-32.9884,115.8657,130.64,-9999,-9999,13, High Possibility
-1472011.99055595,-3718253.12988436,2016-01-05 04:10:00,-33.2431,116.0564,-9999,-9999,-9999,15, Low Possibility
-1499176.76550897,-3745081.24738449,2016-01-05 04:10:00,-33.4509,115.7285,-9999,-9999,-9999,15, Low Possibility
-1487617.65997775,-3773023.72292967,2016-01-05 04:10:00,-33.7124,115.8144,76.5,-9999,-9999,13, High Possibility
-1505520.38291481,-3812135.85871836,2016-01-05 04:10:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-05 04:10:00,-34.2505,115.7483,59.82,-9999,-9999,14, Medium Possibility
-1420370.90776666,-3823965.45986255,2016-01-05 04:10:00,-34.2404,116.4717,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-05 04:10:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 04:20:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 04:20:00,-32.8901,115.9251,106.31,-9999,-9999,14, Medium Possibility
-1489451.84632621,-3683446.05341684,2016-01-05 04:20:00,-32.9144,115.9167,92.3,-9999,-9999,14, Medium Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 04:20:00,-32.9884,115.8657,132.94,-9999,-9999,13, High Possibility
-1493978.18764625,-3697837.39009247,2016-01-05 04:20:00,-33.0371,115.8488,118.87,-9999,-9999,14, Medium Possibility
-1491621.27163526,-3697402.946085,2016-01-05 04:20:00,-33.0359,115.8746,111.12,-9999,-9999,14, Medium Possibility
-1495144.38361406,-3719793.65801415,2016-01-05 04:20:00,-33.2308,115.8064,-9999,-9999,-9999,15, Low Possibility
-1499176.76550897,-3745081.24738449,2016-01-05 04:20:00,-33.4509,115.7285,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-05 04:20:00,-33.9937,116.0213,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-05 04:20:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1464258.70025792,-3826478.62273405,2016-01-05 04:20:00,-34.2143,115.9934,-9999,-9999,-9999,12, Cloudy
-1420370.90776666,-3823965.45986255,2016-01-05 04:20:00,-34.2404,116.4717,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-05 04:20:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 04:30:00,-32.8683,115.882,115.02,-9999,-9999,14, Medium Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 04:30:00,-32.8901,115.9251,-9999,-9999,-9999,15, Low Possibility
-1489451.84632621,-3683446.05341684,2016-01-05 04:30:00,-32.9144,115.9167,96.77,-9999,-9999,14, Medium Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 04:30:00,-32.9884,115.8657,-9999,-9999,-9999,15, Low Possibility
-1499176.76550897,-3745081.24738449,2016-01-05 04:30:00,-33.4509,115.7285,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-05 04:30:00,-33.9937,116.0213,86.47,0.149612,442.7,10, Processed
-1462424.0316954,-3801327.62056739,2016-01-05 04:30:00,-33.9925,116.0474,-9999,-9999,-9999,12, Cloudy
-1505520.38291481,-3812135.85871836,2016-01-05 04:30:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-05 04:30:00,-34.2505,115.7483,56.51,0.194156,409.9,10, Processed
-1512667.6733691,-3841118.16466622,2016-01-05 04:30:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1420370.90776666,-3823965.45986255,2016-01-05 04:30:00,-34.2404,116.4717,-9999,-9999,-9999,15, Low Possibility
-1504111.17967382,-3845029.08822319,2016-01-05 04:30:00,-34.3341,115.5365,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-05 04:30:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1272679.47829044,-3837125.21526634,2016-01-05 04:30:00,-34.5103,118.0572,-9999,-9999,-9999,15, Low Possibility
-1279998.00419412,-3854936.33463335,2016-01-05 04:30:00,-34.6621,117.9563,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 04:40:00,-32.8683,115.882,95.23,-9999,-9999,14, Medium Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 04:40:00,-32.8901,115.9251,-9999,-9999,-9999,15, Low Possibility
-1489451.84632621,-3683446.05341684,2016-01-05 04:40:00,-32.9144,115.9167,-9999,-9999,-9999,15, Low Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 04:40:00,-32.9884,115.8657,-9999,-9999,-9999,15, Low Possibility
-1495144.38361406,-3719793.65801415,2016-01-05 04:40:00,-33.2308,115.8064,102.69,-9999,-9999,14, Medium Possibility
-1127926.81244636,-3659270.67451488,2016-01-05 04:40:00,-33.0566,119.8179,-9999,-9999,-9999,15, Low Possibility
-1486578.50046861,-3794795.82961449,2016-01-05 04:40:00,-33.9072,115.7957,-9999,-9999,-9999,12, Cloudy
-1470027.47064199,-3791719.20252764,2016-01-05 04:40:00,-33.8985,115.9784,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-05 04:40:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1464258.70025792,-3826478.62273405,2016-01-05 04:40:00,-34.2143,115.9934,-9999,-9999,-9999,15, Low Possibility
-1420370.90776666,-3823965.45986255,2016-01-05 04:40:00,-34.2404,116.4717,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-05 04:40:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1259151.50043287,-3851489.69033973,2016-01-05 04:40:00,-34.6517,118.1873,-9999,-9999,-9999,15, Low Possibility
-1489018.76131494,-3680654.59718876,2016-01-05 04:50:00,-32.8901,115.9251,102.4,-9999,-9999,14, Medium Possibility
-1489451.84632621,-3683446.05341684,2016-01-05 04:50:00,-32.9144,115.9167,-9999,-9999,-9999,15, Low Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 04:50:00,-32.9884,115.8657,-9999,-9999,-9999,15, Low Possibility
-1491899.40263573,-3713752.10531474,2016-01-05 04:50:00,-33.1808,115.8494,100.62,-9999,-9999,14, Medium Possibility
-1495144.38361406,-3719793.65801415,2016-01-05 04:50:00,-33.2308,115.8064,104.49,-9999,-9999,14, Medium Possibility
-1180973.52943421,-3688697.1738052,2016-01-05 04:50:00,-33.2725,119.217,2.55,-9999,-9999,15, Low Possibility
-1449867.61553007,-3766073.82872749,2016-01-05 04:50:00,-33.6928,116.2302,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-05 04:50:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-05 04:50:00,-34.3551,115.6064,59.1,0.227956,405,10, Processed
-1470900.75532746,-3852621.51357981,2016-01-05 04:50:00,-34.4396,115.8857,38.94,0.153102,404,10, Processed
-1459528.14085839,-3853273.31752066,2016-01-05 04:50:00,-34.4582,116.0081,-9999,-9999,-9999,15, Low Possibility
-1242523.53461767,-3846012.66544317,2016-01-05 04:50:00,-34.6188,118.3747,-9999,-9999,-9999,15, Low Possibility
-1474337.74901038,-3629436.80551452,2016-01-05 05:00:00,-32.4518,116.1502,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-05 05:00:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 05:00:00,-32.9884,115.8657,-9999,-9999,-9999,15, Low Possibility
-1493978.18764625,-3697837.39009247,2016-01-05 05:00:00,-33.0371,115.8488,62.41,0.20906,411.5,10, Processed
-1468363.74621071,-3753043.77550907,2016-01-05 05:00:00,-33.5564,116.0487,-9999,-9999,-9999,15, Low Possibility
-1487559.93827399,-3786735.81043255,2016-01-05 05:00:00,-33.8344,115.7962,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-05 05:00:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-05 05:00:00,-34.2505,115.7483,40.47,0.147828,407.3,10, Processed
-1493296.43058191,-3678741.18167072,2016-01-05 05:10:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 05:10:00,-32.9884,115.8657,-9999,-9999,-9999,12, Cloudy
-1493978.18764625,-3697837.39009247,2016-01-05 05:10:00,-33.0371,115.8488,54.17,0.194857,408.4,10, Processed
-1149172.41934833,-3746381.17895449,2016-01-05 05:10:00,-33.815,119.4981,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-05 05:10:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-05 05:10:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1403407.96829818,-3831962.9942588,2016-01-05 05:10:00,-34.33,116.6449,-9999,-9999,-9999,15, Low Possibility
-1470900.75532746,-3852621.51357981,2016-01-05 05:10:00,-34.4396,115.8857,41,0.149707,407.2,10, Processed
-1493296.43058191,-3678741.18167072,2016-01-05 05:20:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 05:20:00,-32.9884,115.8657,-9999,-9999,-9999,15, Low Possibility
-1493978.18764625,-3697837.39009247,2016-01-05 05:20:00,-33.0371,115.8488,54.77,0.090161,445.6,10, Processed
-1491461.79045119,-3710949.64705355,2016-01-05 05:20:00,-33.1564,115.8579,-9999,-9999,-9999,15, Low Possibility
-1491899.40263573,-3713752.10531474,2016-01-05 05:20:00,-33.1808,115.8494,-9999,-9999,-9999,15, Low Possibility
-1495144.38361406,-3719793.65801415,2016-01-05 05:20:00,-33.2308,115.8064,-9999,-9999,-9999,15, Low Possibility
-1499176.76550897,-3745081.24738449,2016-01-05 05:20:00,-33.4509,115.7285,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-05 05:20:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1188773.36300758,-3757825.45761006,2016-01-05 05:20:00,-33.8818,119.0576,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-05 05:20:00,-34.2505,115.7483,32.34,0.123394,405.4,10, Processed
-1419904.86598503,-3821124.11291867,2016-01-05 05:20:00,-34.2156,116.4805,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-05 05:20:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1459058.52491494,-3850407.4213608,2016-01-05 05:20:00,-34.4332,116.0171,57.29,0.015759,566.3,10, Processed
-1475198.51463659,-3864519.00440749,2016-01-05 05:20:00,-34.5407,115.8227,57.5,-9999,-9999,14, Medium Possibility
-1376132.55916424,-3874213.27796139,2016-01-05 05:20:00,-34.7358,116.8861,48.23,0.111701,428.1,10, Processed
-1493108.48750486,-3692243.00095326,2016-01-05 05:30:00,-32.9884,115.8657,-9999,-9999,-9999,15, Low Possibility
-1493978.18764625,-3697837.39009247,2016-01-05 05:30:00,-33.0371,115.8488,56.34,0.134485,426.9,10, Processed
-1491899.40263573,-3713752.10531474,2016-01-05 05:30:00,-33.1808,115.8494,-9999,-9999,-9999,15, Low Possibility
-1495144.38361406,-3719793.65801415,2016-01-05 05:30:00,-33.2308,115.8064,-9999,-9999,-9999,15, Low Possibility
-1499176.76550897,-3745081.24738449,2016-01-05 05:30:00,-33.4509,115.7285,-9999,-9999,-9999,15, Low Possibility
-1457486.01517327,-3756519.30471341,2016-01-05 05:30:00,-33.5994,116.161,-9999,-9999,-9999,15, Low Possibility
-1131537.23460086,-3762870.67273043,2016-01-05 05:30:00,-33.9775,119.6715,-9999,-9999,-9999,15, Low Possibility
-1416170.08072002,-3812180.2461273,2016-01-05 05:30:00,-34.14,116.5327,42.83,0.163955,405.7,10, Processed
-1512667.6733691,-3841118.16466622,2016-01-05 05:30:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1422719.77525981,-3824398.57070089,2016-01-05 05:30:00,-34.2417,116.4457,-9999,-9999,-9999,15, Low Possibility
-1420370.90776666,-3823965.45986255,2016-01-05 05:30:00,-34.2404,116.4717,-9999,-9999,-9999,15, Low Possibility
-1506013.57606201,-3842612.86231644,2016-01-05 05:30:00,-34.3104,115.5193,49.41,0.193564,404.3,10, Processed
-1497460.83480407,-3846528.4455641,2016-01-05 05:30:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1470900.75532746,-3852621.51357981,2016-01-05 05:30:00,-34.4396,115.8857,38.89,0.137091,408.7,10, Processed
-1459528.14085839,-3853273.31752066,2016-01-05 05:30:00,-34.4582,116.0081,-9999,-9999,-9999,15, Low Possibility
-1376132.55916424,-3874213.27796139,2016-01-05 05:30:00,-34.7358,116.8861,54.12,0.233216,400.2,10, Processed
-1373782.94132466,-3873799.7260059,2016-01-05 05:30:00,-34.7346,116.9122,-9999,-9999,-9999,15, Low Possibility
-1456161.91636772,-3645004.17552441,2016-01-05 05:40:00,-32.61,116.3232,-9999,-9999,-9999,15, Low Possibility
-1214185.39057878,-3639817.23615609,2016-01-05 05:40:00,-32.8071,118.914,-9999,-9999,-9999,15, Low Possibility
-1493108.48750486,-3692243.00095326,2016-01-05 05:40:00,-32.9884,115.8657,-9999,-9999,-9999,12, Cloudy
-1495144.38361406,-3719793.65801415,2016-01-05 05:40:00,-33.2308,115.8064,-9999,-9999,-9999,15, Low Possibility
