X,Y,id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,temp_kelvin,datetime,power,confidence,age_hours,australian_state
1108147.263925403822213,-4585041.249635117128491,10722686,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4187,144.9827,,2016-01-27T14:43:50,,100,8260,TAS
1107312.354599298210815,-4584716.005467234179378,10722685,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4165,144.9726,,2016-01-27T14:43:50,,85,8260,TAS
1106485.907726506935433,-4584391.688752632588148,10722684,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4143,144.9626,,2016-01-27T14:43:50,,100,8260,TAS
1098280.783457815414295,-4581136.232488020323217,10722683,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3921,144.8633,,2016-01-27T14:43:50,,41,8260,TAS
1097463.456436603097245,-4580802.625059530138969,10722682,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3898,144.8534,,2016-01-27T14:43:50,,86,8260,TAS
1110003.199188225902617,-4584794.035128081217408,10722681,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4147,145.004,,2016-01-27T14:43:50,,100,8260,TAS
1109226.754070307593793,-4584485.524168294854462,10722680,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4126,144.9946,,2016-01-27T14:43:50,,95,8260,TAS
1106054.720632922137156,-4583223.475234091281891,10722679,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.404,144.9562,,2016-01-27T14:43:50,,100,8260,TAS
1105293.99333521258086,-4582927.768134756945074,10722678,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.402,144.947,,2016-01-27T14:43:50,,100,8260,TAS
1099459.960938656702638,-4580611.372355417348444,10722677,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3862,144.8764,,2016-01-27T14:43:50,,100,8260,TAS
1098650.03739452874288,-4580289.334490454755723,10722676,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.384,144.8666,,2016-01-27T14:43:50,,100,8260,TAS
1097832.652223116252571,-4579955.688614156097174,10722675,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3817,144.8567,,2016-01-27T14:43:50,,6,8260,TAS
1111148.668863689759746,-4584267.044470387510955,10722674,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4088,145.0167,,2016-01-27T14:43:50,,71,8260,TAS
1110356.297955497400835,-4583945.90272967889905,10722673,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4066,145.0071,,2016-01-27T14:43:50,,53,8260,TAS
1099829.320901814149693,-4579764.48700100556016,10722672,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3781,144.8797,,2016-01-27T14:43:50,,100,8260,TAS
1099010.82899764389731,-4579441.55115582421422,10722671,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3759,144.8698,,2016-01-27T14:43:50,,58,8260,TAS
1111510.377598092425615,-4583419.791841458529234,10722670,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4007,145.0199,,2016-01-27T14:43:50,,100,8260,TAS
1113424.0530153112486,-4583200.818500963971019,10722669,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3969,145.0419,,2016-01-27T14:43:50,,100,8260,TAS
1114562.476035645231605,-4582662.451645703986287,10722668,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3909,145.0545,,2016-01-27T14:43:50,,100,8260,TAS
1113777.458359027979895,-4582352.714434697292745,10722667,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3888,145.045,,2016-01-27T14:43:50,,100,8260,TAS
1112984.998780387220904,-4582031.355765718966722,10722666,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3866,145.0354,,2016-01-27T14:43:50,,7,8260,TAS
1101772.24335595429875,-4577559.321535178460181,10722665,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3561,144.8997,,2016-01-27T14:43:50,,71,8260,TAS
1102984.9349379776977,-4577048.979375248774886,10722664,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3503,144.9132,,2016-01-27T14:43:50,,100,8260,TAS
1102141.855667396914214,-4576712.375110919587314,10722663,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.348,144.903,,2016-01-27T14:43:50,,98,8260,TAS
1103346.142523210961372,-4576201.183666301891208,10722662,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3422,144.9164,,2016-01-27T14:43:50,,100,8260,TAS
1104501.664854272035882,-4575663.302635685540736,10722661,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3362,144.9292,,2016-01-27T14:43:50,,100,8260,TAS
1104088.932589420350268,-4575916.225076212547719,10722660,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3389,144.9247,,2016-01-27T14:43:50,,58,8260,TAS
1105244.526724500115961,-4575378.411654716357589,10722659,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3329,144.9375,,2016-01-27T14:43:50,,68,8260,TAS
1106400.241761020384729,-4574840.700461249798536,10722658,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3269,144.9503,,2016-01-27T14:43:50,,95,8260,TAS
1108323.70130577031523,-4574621.534487104043365,10722657,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3231,144.9724,,2016-01-27T14:43:50,,79,8260,TAS
1122292.998367315391079,-4579155.626036609522998,10722656,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3515,145.1402,,2016-01-27T14:43:50,,90,8260,TAS
1109512.629190523875877,-4574098.39951629191637,10722655,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3172,144.9856,,2016-01-27T14:43:50,,100,8260,TAS
1108685.387914776802063,-4573773.790373804047704,10722654,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.315,144.9756,,2016-01-27T14:43:50,,45,8260,TAS
1122663.103742878418416,-4578320.163263039663434,10722653,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3435,145.1435,,2016-01-27T14:43:50,,86,8260,TAS
1110684.648712877416983,-4573573.635873110033572,10722652,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3113,144.9986,,2016-01-27T14:43:50,,36,8260,TAS
1109882.937482749577612,-4573251.536435648798943,10722651,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3091,144.9889,,2016-01-27T14:43:50,,94,8260,TAS
1111799.388924284139648,-4573021.268315765075386,10722650,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3052,145.0109,,2016-01-27T14:43:50,,23,8260,TAS
1113756.319060793844983,-4572817.306470709852874,10722649,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3015,145.0334,,2016-01-27T14:43:50,,26,8260,TAS
1122352.238280249526724,-4570325.138106147758663,10722648,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.2706,145.1303,,2016-01-27T14:43:50,,51,8260,TAS
1098431.853742263279855,-4559264.865994962863624,10722647,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1917,144.8394,,2016-01-27T14:43:50,,82,8260,TAS
1098785.63728489773348,-4558404.512363254092634,10722646,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1835,144.8425,,2016-01-27T14:43:50,,25,8260,TAS
1091370.401541794650257,-4555473.677398695610464,10722645,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1635,144.753,,2016-01-27T14:43:50,,100,8260,TAS
1090542.371076855110005,-4555139.43734924774617,10722644,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1612,144.743,,2016-01-27T14:43:50,,100,8260,TAS
1089705.765431553358212,-4554804.404284918680787,10722643,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1589,144.7329,,2016-01-27T14:43:50,,100,8260,TAS
1098335.180084065301344,-4557233.532483579590917,10722642,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1732,144.8359,,2016-01-27T14:43:50,,66,8260,TAS
1091733.303891909308732,-4554602.99927366245538,10722641,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1552,144.7562,,2016-01-27T14:43:50,,100,8260,TAS
1090904.129459491465241,-4554279.540850822813809,10722640,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.153,144.7462,,2016-01-27T14:43:50,,16,8260,TAS
1090067.46310519031249,-4553944.469416717998683,10722639,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1507,144.7361,,2016-01-27T14:43:50,,100,8260,TAS
1099517.836172342998907,-4556697.12610093690455,10722638,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1672,144.849,,2016-01-27T14:43:50,,89,8260,TAS
1098697.525671047857031,-4556373.9502655537799,10722637,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.165,144.8391,,2016-01-27T14:43:50,,100,8260,TAS
1099896.254884721478447,-4555850.096092325635254,10722636,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1591,144.8524,,2016-01-27T14:43:50,,80,8260,TAS
1099068.448027631733567,-4555515.202557661570609,10722635,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1568,144.8424,,2016-01-27T14:43:50,,77,8260,TAS
1101079.141367020783946,-4555313.811593783088028,10722634,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1531,144.8655,,2016-01-27T14:43:50,,81,8260,TAS
1099438.327668764162809,-4554667.248999334871769,10722633,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1487,144.8457,,2016-01-27T14:43:50,,100,8260,TAS
1088208.223858444252983,-4549179.267600353807211,10722632,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1088,144.709,,2016-01-27T14:43:50,,100,8260,TAS
1089425.220982236322016,-4548644.956360626965761,10722631,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1028,144.7225,,2016-01-27T14:43:50,,23,8260,TAS
1102157.483411001972854,-4552744.941179070621729,10722630,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1286,144.875,,2016-01-27T14:43:50,,13,8260,TAS
1097245.253820951096714,-4550773.688345538452268,10722629,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1151,144.8157,,2016-01-27T14:43:50,,100,8260,TAS
1090640.180062433239073,-4548132.407032374292612,10722628,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.097,144.736,,2016-01-27T14:43:50,,100,8260,TAS
1089803.014940424123779,-4547797.283705168403685,10722627,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0947,144.7259,,2016-01-27T14:43:50,,99,8260,TAS
1094679.688496250659227,-4547739.167416073381901,10722626,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0897,144.7824,,2016-01-27T14:43:50,,87,8260,TAS
1093851.119232484605163,-4547404.580790653824806,10722625,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0874,144.7724,,2016-01-27T14:43:50,,100,8260,TAS
1127301.247230365406722,-4559853.693727508187294,10722624,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1701,145.1752,,2016-01-27T14:43:50,,100,8260,TAS
1126515.893051203107461,-4559531.957513904199004,10722623,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1679,145.1657,,2016-01-27T14:43:50,,75,8260,TAS
1125713.444759950274602,-4559208.512898323126137,10722622,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1657,145.156,,2016-01-27T14:43:50,,34,8260,TAS
1099980.806517950957641,-4548862.999245708808303,10722621,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0951,144.8452,,2016-01-27T14:43:50,,38,8260,TAS
1098340.021701342659071,-4548205.636415136046708,10722620,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0906,144.8254,,2016-01-27T14:43:50,,100,8260,TAS
1097511.572609728900716,-4547870.772830811329186,10722619,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0883,144.8154,,2016-01-27T14:43:50,,100,8260,TAS
1096674.542592568323016,-4547535.110817275941372,10722618,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.086,144.8053,,2016-01-27T14:43:50,,77,8260,TAS
1125352.275784614961594,-4559367.954749766737223,10722617,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1675,145.152,,2016-01-27T14:43:50,,19,8260,TAS
1100336.739744781283662,-4549522.054385025054216,10722616,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1008,144.8501,,2016-01-27T14:43:50,,38,8260,TAS
1097035.984953773207963,-4548227.413918546400964,10722615,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.092,144.8103,,2016-01-27T14:43:50,,32,8260,TAS
1095377.898397761164233,-4547568.771653022617102,10722614,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0875,144.7903,,2016-01-27T14:43:50,,75,8260,TAS
1094556.780854077776894,-4547245.809263735078275,10722613,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0853,144.7804,,2016-01-27T14:43:50,,26,8260,TAS
1093727.084096412174404,-4546922.049891861155629,10722612,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0831,144.7704,,2016-01-27T14:43:50,,100,8260,TAS
1127304.674122557044029,-4559154.444685837253928,10722611,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1637,145.1744,,2016-01-27T14:43:50,,73,8260,TAS
1126509.622079994995147,-4558842.634377542883158,10722610,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1616,145.1648,,2016-01-27T14:43:50,,60,8260,TAS
1098245.067649398231879,-4547693.172253435477614,10722609,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.086,144.8237,,2016-01-27T14:43:50,,100,8260,TAS
1097406.950861393706873,-4547368.274141614325345,10722608,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0838,144.8136,,2016-01-27T14:43:50,,52,8260,TAS
1096569.878181174164638,-4547032.614379810169339,10722607,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0815,144.8035,,2016-01-27T14:43:50,,74,8260,TAS
1130035.117574923671782,-4559251.520223231054842,10722606,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.162,145.2062,,2016-01-27T14:43:50,,100,8260,TAS
1129248.656155465636402,-4558940.392533994279802,10722605,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1599,145.1967,,2016-01-27T14:43:50,,100,8260,TAS
1128453.628124387701973,-4558628.435853131115437,10722604,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1578,145.1871,,2016-01-27T14:43:50,,94,8260,TAS
1127658.559838145272806,-4558316.534716391935945,10722603,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1557,145.1775,,2016-01-27T14:43:50,,54,8260,TAS
1129602.69983429950662,-4558102.528628511354327,10722602,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1519,145.1998,,2016-01-27T14:43:50,,100,8260,TAS
1131935.308643145253882,-4557054.563124876469374,10722600,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1401,145.2256,,2016-01-27T14:43:50,,27,8260,TAS
1129550.961225728271529,-4556107.384297219105065,10722599,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1337,145.1968,,2016-01-27T14:43:50,,35,8260,TAS
