X,Y,Datetime,Latitude,Longitude,FRP(mw),Firesize(km2),temp(k),Category,Description
668928.891447572386824,-3335315.024608330335468,2015-12-08 12:00:00,-30.4777,139.0458,112,-9999,-9999,13, High Possibility
670958.539698705310002,-3335427.244945395737886,2015-12-08 12:00:00,-30.4777,139.0672,167.51,0.011312,720.3,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 12:10:00,-30.4321,139.0894,257.04,0.005184,938.1,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 12:10:00,-30.432,139.1108,135.11,0.011927,684.8,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 12:10:00,-30.4549,139.0676,480.6,0.021384,783.3,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 12:10:00,-30.4548,139.089,878.93,0.08274,676.8,10, Processed
675188.988329037558287,-3333091.93634658260271,2015-12-08 12:10:00,-30.4548,139.1103,418.78,0.07724,603,10, Processed
668928.891447572386824,-3335315.024608330335468,2015-12-08 12:10:00,-30.4777,139.0458,145.49,-9999,-9999,13, High Possibility
670958.539698705310002,-3335427.244945395737886,2015-12-08 12:10:00,-30.4777,139.0672,258.17,0.007438,861.6,10, Processed
951457.974125858861953,-3179372.036195045802742,2015-12-08 12:20:00,-28.923,141.8846,-9999,-9999,-9999,15, Low Possibility
673347.476544711738825,-3330441.595479842275381,2015-12-08 12:20:00,-30.4321,139.0894,345.96,0.00174,1415.8,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 12:20:00,-30.432,139.1108,176.03,0.006068,827.5,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 12:20:00,-30.4549,139.0676,425.72,0.01842,788,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 12:20:00,-30.4548,139.089,652.85,0.087805,635.6,10, Processed
675188.988329037558287,-3333091.93634658260271,2015-12-08 12:20:00,-30.4548,139.1103,280.05,0.073295,570.6,10, Processed
670958.539698705310002,-3335427.244945395737886,2015-12-08 12:20:00,-30.4777,139.0672,243.77,0.006638,872.9,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 12:30:00,-30.4321,139.0894,391.08,0.004489,1089.6,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 12:30:00,-30.432,139.1108,436.24,0.016041,815.9,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 12:30:00,-30.4549,139.0676,384.91,0.008467,918.3,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 12:30:00,-30.4548,139.089,653.63,0.062774,674.4,10, Processed
675188.988329037558287,-3333091.93634658260271,2015-12-08 12:30:00,-30.4548,139.1103,372,0.086357,581.3,10, Processed
670958.539698705310002,-3335427.244945395737886,2015-12-08 12:30:00,-30.4777,139.0672,121.38,-9999,-9999,13, High Possibility
672979.306392682017758,-3335528.089167374651879,2015-12-08 12:30:00,-30.4776,139.0885,123.01,0.004878,802.7,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 12:40:00,-30.4321,139.0681,110.26,-9999,-9999,13, High Possibility
673347.476544711738825,-3330441.595479842275381,2015-12-08 12:40:00,-30.4321,139.0894,735.57,0.014988,935.8,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 12:40:00,-30.432,139.1108,630.6,0.0367,741.6,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 12:40:00,-30.4549,139.0676,366.13,0.011153,850.7,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 12:40:00,-30.4548,139.089,606.14,0.070398,651.9,10, Processed
675188.988329037558287,-3333091.93634658260271,2015-12-08 12:40:00,-30.4548,139.1103,309.69,0.081806,569.8,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 12:50:00,-30.4321,139.0681,158.59,-9999,-9999,13, High Possibility
673347.476544711738825,-3330441.595479842275381,2015-12-08 12:50:00,-30.4321,139.0894,893.57,0.020168,912.6,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 12:50:00,-30.432,139.1108,651.73,0.032094,767,10, Processed
677400.149255533120595,-3330644.947403588332236,2015-12-08 12:50:00,-30.4319,139.1321,122.42,-9999,-9999,13, High Possibility
671137.757100504590198,-3332878.133484162855893,2015-12-08 12:50:00,-30.4549,139.0676,498.55,0.02177,786.4,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 12:50:00,-30.4548,139.089,673.55,0.083065,645.1,10, Processed
675188.988329037558287,-3333091.93634658260271,2015-12-08 12:50:00,-30.4548,139.1103,296.43,0.079659,568.3,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 13:00:00,-30.4321,139.0681,305.16,0.002818,1161.2,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 13:00:00,-30.4321,139.0894,1232.08,0.037447,851.2,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 13:00:00,-30.432,139.1108,522.88,0.046363,684.3,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 13:00:00,-30.455,139.0463,157.18,-9999,-9999,13, High Possibility
671137.757100504590198,-3332878.133484162855893,2015-12-08 13:00:00,-30.4549,139.0676,774.75,0.037083,771.5,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 13:00:00,-30.4548,139.089,650.2,0.102509,618.8,10, Processed
675188.988329037558287,-3333091.93634658260271,2015-12-08 13:00:00,-30.4548,139.1103,197.07,0.058334,560,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 13:10:00,-30.4321,139.0681,861,0.018483,923.8,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 13:10:00,-30.4321,139.0894,1093.76,0.050472,777.4,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 13:10:00,-30.432,139.1108,123.71,0.012622,667,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 13:10:00,-30.455,139.0463,553.2,0.01247,912.9,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 13:10:00,-30.4549,139.0676,986.14,0.077975,699,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 13:10:00,-30.4548,139.089,438.19,0.10161,581.4,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 13:20:00,-30.4321,139.0681,1026.91,0.031906,846.9,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 13:20:00,-30.4321,139.0894,1282.98,0.096387,705.7,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 13:20:00,-30.432,139.1108,199.7,0.016412,693.9,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 13:20:00,-30.455,139.0463,465.28,0.013265,863.7,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 13:20:00,-30.4549,139.0676,756.7,0.075071,670.4,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 13:20:00,-30.4548,139.089,342.94,0.092781,567.7,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 13:30:00,-30.4321,139.0681,900.05,0.018191,937.7,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 13:30:00,-30.4321,139.0894,-9999,0,0,11, Saturated
675378.564519245293923,-3330543.36639689328149,2015-12-08 13:30:00,-30.432,139.1108,405.14,0.046763,652.6,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 13:30:00,-30.455,139.0463,343.55,0.002104,1322.7,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 13:30:00,-30.4549,139.0676,1027.07,0.066792,725.6,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 13:30:00,-30.4548,139.089,657.59,0.108304,614.3,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 13:40:00,-30.4321,139.0681,748.74,0.0155,932.1,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 13:40:00,-30.4321,139.0894,-9999,0,0,11, Saturated
675378.564519245293923,-3330543.36639689328149,2015-12-08 13:40:00,-30.432,139.1108,304.25,0.055021,604.9,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 13:40:00,-30.455,139.0463,278.49,0.000988,1611.8,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 13:40:00,-30.4549,139.0676,1115.86,0.062103,748.2,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 13:40:00,-30.4548,139.089,772.14,0.135054,608.2,10, Processed
668928.891447572386824,-3335315.024608330335468,2015-12-08 13:40:00,-30.4777,139.0458,117.2,-9999,-9999,13, High Possibility
671326.481412436696701,-3330329.500521546695381,2015-12-08 13:50:00,-30.4321,139.0681,423.4,0.002803,1289.1,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 13:50:00,-30.4321,139.0894,1101.05,0.084985,702.1,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 13:50:00,-30.432,139.1108,173.79,0.041498,578.8,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 13:50:00,-30.455,139.0463,218.13,0.001106,1411.5,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 13:50:00,-30.4549,139.0676,1017.05,0.062036,734.7,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 13:50:00,-30.4548,139.089,950.74,0.127673,635.7,10, Processed
675188.988329037558287,-3333091.93634658260271,2015-12-08 13:50:00,-30.4548,139.1103,111.52,0.071284,501.9,10, Processed
668928.891447572386824,-3335315.024608330335468,2015-12-08 13:50:00,-30.4777,139.0458,143.32,-9999,-9999,13, High Possibility
671326.481412436696701,-3330329.500521546695381,2015-12-08 14:00:00,-30.4321,139.0681,477.84,0.011002,908.2,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 14:00:00,-30.4321,139.0894,765.73,0.078409,666.6,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 14:00:00,-30.432,139.1108,191.6,0.05735,559.1,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 14:00:00,-30.455,139.0463,156.85,-9999,-9999,13, High Possibility
671137.757100504590198,-3332878.133484162855893,2015-12-08 14:00:00,-30.4549,139.0676,935.37,0.048039,760.5,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 14:00:00,-30.4548,139.089,818.7,0.098316,648.1,10, Processed
675188.988329037558287,-3333091.93634658260271,2015-12-08 14:00:00,-30.4548,139.1103,110.66,0.041614,540.6,10, Processed
668928.891447572386824,-3335315.024608330335468,2015-12-08 14:00:00,-30.4777,139.0458,125.95,-9999,-9999,13, High Possibility
671326.481412436696701,-3330329.500521546695381,2015-12-08 14:10:00,-30.4321,139.0681,360.5,0.006286,973.2,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 14:10:00,-30.4321,139.0894,517.53,0.0634,645.9,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 14:10:00,-30.455,139.0463,221.52,0.002774,1063.3,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 14:10:00,-30.4549,139.0676,736.43,0.058578,698.2,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 14:10:00,-30.4548,139.089,627.54,0.09592,622,10, Processed
668928.891447572386824,-3335315.024608330335468,2015-12-08 14:10:00,-30.4777,139.0458,151.45,-9999,-9999,13, High Possibility
671326.481412436696701,-3330329.500521546695381,2015-12-08 14:20:00,-30.4321,139.0681,231.42,0.003563,1005.3,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 14:20:00,-30.4321,139.0894,346.6,0.041888,647.4,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 14:20:00,-30.455,139.0463,153.43,0.000279,2154.3,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 14:20:00,-30.4549,139.0676,521.24,0.044683,688.5,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 14:20:00,-30.4548,139.089,447.19,0.096269,588.3,10, Processed
668928.891447572386824,-3335315.024608330335468,2015-12-08 14:20:00,-30.4777,139.0458,129.56,-9999,-9999,13, High Possibility
670958.539698705310002,-3335427.244945395737886,2015-12-08 14:20:00,-30.4777,139.0672,132.27,-9999,-9999,13, High Possibility
673347.476544711738825,-3330441.595479842275381,2015-12-08 14:30:00,-30.4321,139.0894,292.55,0.033594,653.2,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 14:30:00,-30.432,139.1108,111.28,0.03596,552.7,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 14:30:00,-30.4549,139.0676,350.65,0.030948,684.8,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 14:30:00,-30.4548,139.089,334.96,0.093851,564.7,10, Processed
670958.539698705310002,-3335427.244945395737886,2015-12-08 14:30:00,-30.4777,139.0672,112.9,-9999,-9999,13, High Possibility
673347.476544711738825,-3330441.595479842275381,2015-12-08 14:50:00,-30.4321,139.0894,286.62,0.023652,693.4,10, Processed
675378.564519245293923,-3330543.36639689328149,2015-12-08 14:50:00,-30.432,139.1108,121.68,0.041584,548.2,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 14:50:00,-30.4549,139.0676,210.48,0.01885,683,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 14:50:00,-30.4548,139.089,289.33,0.05571,598.8,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 15:00:00,-30.4321,139.0681,128.93,0.003817,856.3,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 15:00:00,-30.4321,139.0894,272.88,0.043416,617.8,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 15:00:00,-30.4549,139.0676,276.17,0.020439,707.7,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 15:00:00,-30.4548,139.089,172.68,0.056499,551.7,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 15:10:00,-30.4321,139.0681,173.3,0.015222,685.4,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 15:10:00,-30.4321,139.0894,155.93,0.048872,555.2,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 15:10:00,-30.455,139.0463,217.36,0.001835,1193.2,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 15:10:00,-30.4549,139.0676,307.36,0.037113,647.5,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 15:20:00,-30.4321,139.0894,152.43,0.039484,571.5,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 15:20:00,-30.455,139.0463,313.64,0.003501,1098.3,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 15:20:00,-30.4549,139.0676,315.91,0.03882,645.5,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 15:30:00,-30.4321,139.0894,139.19,0.032006,582.2,10, Processed
669116.550438842503354,-3332777.596641822718084,2015-12-08 15:30:00,-30.455,139.0463,163.37,0.004667,863.3,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 15:30:00,-30.4549,139.0676,271.73,0.030596,655.5,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 15:40:00,-30.4321,139.0894,114.04,-9999,-9999,13, High Possibility
671137.757100504590198,-3332878.133484162855893,2015-12-08 15:40:00,-30.4549,139.0676,211.01,0.031326,625,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 15:50:00,-30.4321,139.0894,136.91,0.044202,552.8,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 15:50:00,-30.4549,139.0676,151.85,0.031281,592.4,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 16:00:00,-30.4549,139.0676,126.64,0.022148,608.2,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 16:10:00,-30.4321,139.0894,103.32,0.032324,555.4,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 16:10:00,-30.4549,139.0676,113.33,0.016009,630.3,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 16:10:00,-30.4548,139.089,87.06,0.025712,560.2,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 16:20:00,-30.4549,139.0676,106.99,0.014187,637.1,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 16:20:00,-30.4548,139.089,81.85,0.016943,591.9,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 16:30:00,-30.4549,139.0676,141.79,0.012758,682.4,10, Processed
673168.435047575156204,-3332979.534326563589275,2015-12-08 16:30:00,-30.4548,139.089,90.55,0.015855,608.1,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 16:40:00,-30.4549,139.0676,140.06,0.011884,689.8,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 16:50:00,-30.4549,139.0676,151.96,0.012506,693.7,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 17:00:00,-30.4549,139.0676,132.75,0.011359,688.7,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 17:10:00,-30.4321,139.0894,90.04,0.017642,597.1,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 17:10:00,-30.4549,139.0676,123.5,0.004158,831.9,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 17:20:00,-30.4321,139.0681,212.29,0.006801,841.1,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 17:20:00,-30.4549,139.0676,176.66,0.00922,758,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 17:30:00,-30.4321,139.0681,226.63,0.005015,917,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 17:30:00,-30.4549,139.0676,206.41,0.012397,737,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 17:40:00,-30.4321,139.0681,127.85,0.006308,766.7,10, Processed
673347.476544711738825,-3330441.595479842275381,2015-12-08 17:40:00,-30.4321,139.0894,105.37,0.012308,651.2,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 17:40:00,-30.4549,139.0676,139.73,0.008243,739.6,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 17:50:00,-30.4321,139.0681,138.1,0.005403,805,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 17:50:00,-30.4549,139.0676,160.34,0.013294,692.8,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 18:00:00,-30.4321,139.0681,97.68,0.004755,768.8,10, Processed
671137.757100504590198,-3332878.133484162855893,2015-12-08 18:00:00,-30.4549,139.0676,107.63,0.007009,725.3,10, Processed
671326.481412436696701,-3330329.500521546695381,2015-12-08 18:10:00,-30.4321,139.0681,73.63,0.009514,639.9,10, Processed
