id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,location,temp_kelvin,datetime,power,confidence,age_hours,australian_state
10718327,NOAA 19,2009-005A,NOAA,AVHRR,35917,2016-01-27T16:34:23,2016-01-27T16:49:50,Noaa1920160127T163423Z20160127T164950Zhotspots.txt,,GA AVHRR,1.0.0,,-41.18,144.85,POINT (16124628.241405677 -5038927.985954342),314,2016-01-27T16:42:06,,,8258,TAS
10718326,NOAA 19,2009-005A,NOAA,AVHRR,35917,2016-01-27T16:34:23,2016-01-27T16:49:50,Noaa1920160127T163423Z20160127T164950Zhotspots.txt,,GA AVHRR,1.0.0,,-41.17,145.19,POINT (16162476.868275387 -5037449.05465148),316.6,2016-01-27T16:42:06,,,8258,TAS
10718325,NOAA 19,2009-005A,NOAA,AVHRR,35917,2016-01-27T16:34:23,2016-01-27T16:49:50,Noaa1920160127T163423Z20160127T164950Zhotspots.txt,,GA AVHRR,1.0.0,,-41.17,144.89,POINT (16129081.021037407 -5037449.05465148),315.2,2016-01-27T16:42:06,,,8258,TAS
10718324,NOAA 19,2009-005A,NOAA,AVHRR,35917,2016-01-27T16:34:23,2016-01-27T16:49:50,Noaa1920160127T163423Z20160127T164950Zhotspots.txt,,GA AVHRR,1.0.0,,-41.17,144.88,POINT (16127967.826129474 -5037449.05465148),315.2,2016-01-27T16:42:06,,,8258,TAS
10718323,NOAA 19,2009-005A,NOAA,AVHRR,35917,2016-01-27T16:34:23,2016-01-27T16:49:50,Noaa1920160127T163423Z20160127T164950Zhotspots.txt,,GA AVHRR,1.0.0,,-41.17,144.87,POINT (16126854.631221542 -5037449.05465148),328.9,2016-01-27T16:42:06,,,8258,TAS
10718322,NOAA 19,2009-005A,NOAA,AVHRR,35917,2016-01-27T16:34:23,2016-01-27T16:49:50,Noaa1920160127T163423Z20160127T164950Zhotspots.txt,,GA AVHRR,1.0.0,,-41.17,144.86,POINT (16125741.436313614 -5037449.05465148),328.9,2016-01-27T16:42:06,,,8258,TAS
10718321,NOAA 19,2009-005A,NOAA,AVHRR,35917,2016-01-27T16:34:23,2016-01-27T16:49:50,Noaa1920160127T163423Z20160127T164950Zhotspots.txt,,GA AVHRR,1.0.0,,-41.17,144.85,POINT (16124628.241405677 -5037449.05465148),317.3,2016-01-27T16:42:06,,,8258,TAS
10718320,NOAA 19,2009-005A,NOAA,AVHRR,35917,2016-01-27T16:34:23,2016-01-27T16:49:50,Noaa1920160127T163423Z20160127T164950Zhotspots.txt,,GA AVHRR,1.0.0,,-41.17,144.77,POINT (16115722.682142215 -5037449.05465148),308.1,2016-01-27T16:42:06,,,8258,TAS
10718319,NOAA 19,2009-005A,NOAA,AVHRR,35917,2016-01-27T16:34:23,2016-01-27T16:49:50,Noaa1920160127T163423Z20160127T164950Zhotspots.txt,,GA AVHRR,1.0.0,,-41.17,144.76,POINT (16114609.487234281 -5037449.05465148),317.4,2016-01-27T16:42:06,,,8258,TAS
10723436,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22023,2016-01-27T16:16:19,2016-01-27T16:30:30,Npp20160127T161619Z20160127T163030Zhotspots.txt,,VIIRS (AER),6,,-41.4085,145.0121,POINT (16142671.461070906 -5072788.522836936),,2016-01-27T16:23:24,,93,8259,TAS
10723435,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22023,2016-01-27T16:16:19,2016-01-27T16:30:30,Npp20160127T161619Z20160127T163030Zhotspots.txt,,VIIRS (AER),6,,-41.394,145.0318,POINT (16144871.134208983 -5070631.576854108),,2016-01-27T16:23:24,,57,8259,TAS
10723434,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22023,2016-01-27T16:16:19,2016-01-27T16:30:30,Npp20160127T161619Z20160127T163030Zhotspots.txt,,VIIRS (AER),6,,-41.394,145.0126,POINT (16142727.566094266 -5070638.4028109405),,2016-01-27T16:23:24,,100,8259,TAS
10722601,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1481,145.2225,POINT (16166095.197004128 -5034214.679179074),,2016-01-27T14:43:50,,38,8260,TAS
10722695,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.7649,145.2413,POINT (16168187.780792063 -5125829.64080581),,2016-01-27T14:43:50,,100,8260,TAS
10722694,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.7629,145.2321,POINT (16167161.860364918 -5125526.230441282),,2016-01-27T14:43:50,,45,8260,TAS
10722693,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.7591,145.254,POINT (16169606.213743752 -5124966.595617433),,2016-01-27T14:43:50,,78,8260,TAS
10722692,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.7571,145.2447,POINT (16168564.931226874 -5124657.54197595),,2016-01-27T14:43:50,,60,8260,TAS
10722691,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.7513,145.2574,POINT (16169974.792577768 -5123792.811842265),,2016-01-27T14:43:50,,100,8260,TAS
10722690,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.7252,146.1913,POINT (16273942.744199056 -5119900.329204267),,2016-01-27T14:43:50,,100,8260,TAS
10722689,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.7233,146.1983,POINT (16274715.524104144 -5119614.109459208),,2016-01-27T14:43:50,,100,8260,TAS
10722688,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4228,145.001,POINT (16141434.924167173 -5074905.125879758),,2016-01-27T14:43:50,,100,8260,TAS
10722687,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4208,144.9918,POINT (16140417.464021321 -5074602.725566095),,2016-01-27T14:43:50,,37,8260,TAS
10722686,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4187,144.9827,POINT (16139396.552971257 -5074298.701823111),,2016-01-27T14:43:50,,100,8260,TAS
10722685,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4165,144.9726,POINT (16138273.784587117 -5073965.741506395),,2016-01-27T14:43:50,,85,8260,TAS
10722684,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4143,144.9626,POINT (16137167.936765578 -5073637.245783757),,2016-01-27T14:43:50,,100,8260,TAS
10722683,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3921,144.8633,POINT (16126108.456674753 -5070343.407169966),,2016-01-27T14:43:50,,41,8260,TAS
10722682,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3898,144.8534,POINT (16125004.278645573 -5070013.402616794),,2016-01-27T14:43:50,,86,8260,TAS
10722681,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4147,145.004,POINT (16141771.220348861 -5073704.0424711),,2016-01-27T14:43:50,,100,8260,TAS
10722680,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4126,144.9946,POINT (16140726.598247256 -5073392.031690208),,2016-01-27T14:43:50,,95,8260,TAS
10722679,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.404,144.9562,POINT (16136449.480771996 -5072118.710825316),,2016-01-27T14:43:50,,100,8260,TAS
10722678,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.402,144.947,POINT (16135423.56034485 -5071812.984488807),,2016-01-27T14:43:50,,100,8260,TAS
10722677,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3862,144.8764,POINT (16127569.191032944 -5069469.008807191),,2016-01-27T14:43:50,,100,8260,TAS
10722676,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.384,144.8666,POINT (16126471.914812194 -5069140.666204736),,2016-01-27T14:43:50,,100,8260,TAS
10722675,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3817,144.8567,POINT (16125374.638591448 -5068812.483138756),,2016-01-27T14:43:50,,6,8260,TAS
10722674,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4088,145.0167,POINT (16143189.541981054 -5072824.144543725),,2016-01-27T14:43:50,,71,8260,TAS
10722673,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4066,145.0071,POINT (16142112.637227124 -5072503.108662268),,2016-01-27T14:43:50,,53,8260,TAS
10722672,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3781,144.8797,POINT (16127932.649170386 -5068266.228486061),,2016-01-27T14:43:50,,100,8260,TAS
10722671,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3759,144.8698,POINT (16126835.372949634 -5067938.668556798),,2016-01-27T14:43:50,,58,8260,TAS
10722670,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.4007,145.0199,POINT (16143537.749348257 -5071626.140009022),,2016-01-27T14:43:50,,100,8260,TAS
10722669,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3969,145.0419,POINT (16145990.563008396 -5071057.318058923),,2016-01-27T14:43:50,,100,8260,TAS
10722668,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3909,145.0545,POINT (16147395.303662715 -5070177.068032206),,2016-01-27T14:43:50,,100,8260,TAS
10722667,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3888,145.045,POINT (16146335.319471383 -5069857.752408919),,2016-01-27T14:43:50,,100,8260,TAS
10722666,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3866,145.0354,POINT (16145270.325902965 -5069539.634342892),,2016-01-27T14:43:50,,7,8260,TAS
10722665,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3561,144.8997,POINT (16130162.935168425 -5065002.548790128),,2016-01-27T14:43:50,,71,8260,TAS
10722664,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3503,144.9132,POINT (16131662.853987373 -5064144.35299348),,2016-01-27T14:43:50,,100,8260,TAS
10722663,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.348,144.903,POINT (16130531.514002446 -5063803.290657836),,2016-01-27T14:43:50,,98,8260,TAS
10722662,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3422,144.9164,POINT (16132017.85184352 -5062942.384282965),,2016-01-27T14:43:50,,100,8260,TAS
10722661,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3362,144.9292,POINT (16133449.754453594 -5062065.097934329),,2016-01-27T14:43:50,,100,8260,TAS
10722660,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3389,144.9247,POINT (16132941.914936585 -5062457.694850141),,2016-01-27T14:43:50,,58,8260,TAS
10722659,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3329,144.9375,POINT (16134368.696850091 -5061570.816207008),,2016-01-27T14:43:50,,68,8260,TAS
10722658,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3269,144.9503,POINT (16135795.478763586 -5060686.390800878),,2016-01-27T14:43:50,,95,8260,TAS
10722657,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3231,144.9724,POINT (16138253.413120298 -5060109.02300276),,2016-01-27T14:43:50,,79,8260,TAS
10722656,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3515,145.1402,POINT (16156936.27457963 -5064321.413583243),,2016-01-27T14:43:50,,90,8260,TAS
10722655,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3172,144.9856,POINT (16139727.728456365 -5059240.590454393),,2016-01-27T14:43:50,,100,8260,TAS
10722654,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.315,144.9756,POINT (16138606.74118408 -5058909.779541632),,2016-01-27T14:43:50,,45,8260,TAS
10722653,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3435,145.1435,POINT (16157299.844036559 -5063136.474453762),,2016-01-27T14:43:50,,86,8260,TAS
10722652,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3113,144.9986,POINT (16141168.202667233 -5058362.602842149),,2016-01-27T14:43:50,,36,8260,TAS
10722651,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3091,144.9889,POINT (16140089.628120935 -5058043.233148512),,2016-01-27T14:43:50,,94,8260,TAS
10722650,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3052,145.0109,POINT (16142535.539972644 -5057467.6533599105),,2016-01-27T14:43:50,,23,8260,TAS
10722649,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.3015,145.0334,POINT (16145047.79824087 -5056911.963899908),,2016-01-27T14:43:50,,26,8260,TAS
10722648,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.2706,145.1303,POINT (16155830.538077578 -5052339.630523755),,2016-01-27T14:43:50,,51,8260,TAS
10722647,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1917,144.8394,POINT (16123443.245426184 -5040660.249502519),,2016-01-27T14:43:50,,82,8260,TAS
10722646,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1835,144.8425,POINT (16123794.903697593 -5039451.58175093),,2016-01-27T14:43:50,,25,8260,TAS
10722645,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1635,144.753,POINT (16113832.588508038 -5036483.582203288),,2016-01-27T14:43:50,,100,8260,TAS
10722644,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1612,144.743,POINT (16112713.271028113 -5036149.112576528),,2016-01-27T14:43:50,,100,8260,TAS
10722643,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1589,144.7329,POINT (16111592.172436332 -5035814.65449358),,2016-01-27T14:43:50,,100,8260,TAS
10722642,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1732,144.8359,POINT (16123062.866726143 -5037918.147212393),,2016-01-27T14:43:50,,66,8260,TAS
10722641,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1552,144.7562,POINT (16114187.586364172 -5035267.599398034),,2016-01-27T14:43:50,,100,8260,TAS
10722640,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.153,144.7462,POINT (16113069.938676609 -5034934.798013159),,2016-01-27T14:43:50,,16,8260,TAS
10722639,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1507,144.7361,POINT (16111950.621196683 -5034600.38183306),,2016-01-27T14:43:50,,100,8260,TAS
10722638,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1672,144.849,POINT (16124521.931291964 -5037036.473094704),,2016-01-27T14:43:50,,89,8260,TAS
10722637,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.165,144.8391,POINT (16123417.86458228 -5036709.230037903),,2016-01-27T14:43:50,,100,8260,TAS
10722636,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1591,144.8524,POINT (16124895.63082256 -5035833.875909854),,2016-01-27T14:43:50,,80,8260,TAS
10722635,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1568,144.8424,POINT (16123786.443416294 -5035501.64648771),,2016-01-27T14:43:50,,77,8260,TAS
10722634,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1531,144.8655,POINT (16126353.025596032 -5034955.6439661095),,2016-01-27T14:43:50,,81,8260,TAS
10722633,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1487,144.8457,POINT (16124149.901553735 -5034297.022228684),,2016-01-27T14:43:50,,100,8260,TAS
10722632,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1088,144.709,POINT (16108935.532788547 -5028395.964538655),,2016-01-27T14:43:50,,100,8260,TAS
10722631,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1028,144.7225,POINT (16110430.330910916 -5027521.95150954),,2016-01-27T14:43:50,,23,8260,TAS
10722630,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1286,144.875,POINT (16127416.349372085 -5031332.817410032),,2016-01-27T14:43:50,,13,8260,TAS
10722629,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1151,144.8157,POINT (16120805.418772345 -5029337.877080096),,2016-01-27T14:43:50,,100,8260,TAS
10722628,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.097,144.736,POINT (16111936.928899314 -5026653.482748387),,2016-01-27T14:43:50,,100,8260,TAS
10722627,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0947,144.7259,POINT (16110812.49072281 -5026313.148101721),,2016-01-27T14:43:50,,99,8260,TAS
10722626,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0897,144.7824,POINT (16117105.82681532 -5025575.64961273),,2016-01-27T14:43:50,,87,8260,TAS
10722625,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.0874,144.7724,POINT (16115991.518712481 -5025239.192853639),,2016-01-27T14:43:50,,100,8260,TAS
10722624,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1701,145.1752,POINT (16160834.571827715 -5037458.371212051),,2016-01-27T14:43:50,,100,8260,TAS
10722623,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1679,145.1657,POINT (16159769.578259297 -5037139.690775433),,2016-01-27T14:43:50,,75,8260,TAS
10722622,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,22022,2016-01-27T14:38:11,2016-01-27T14:49:30,Npp20160127T143811Z20160127T144930Zhotspots.txt,,VIIRS (AER),6,,-41.1657,145.156,POINT (16158691.003712999 -5036814.662314881),,2016-01-27T14:43:50,,34,8260,TAS
