X,Y,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,id,satellite,satellite_,satellit_1,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_al,process__1,load_dt,latitude,longitude,temp_kelvi,datetime,power,confidence,age_hours,australian,hold_dt,hold_dt_2
-1503056.76023738,-3687878.27611073,,,,,,,-1,0,-1,,,10712064,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-32.9384,115.7653,345.60,2016-01-09T05:40:00Z,36.2,93,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1501759.98262513,-3693469.68813036,,,,,,,-1,0,-1,,,10712052,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-32.9895,115.7715,358.90,2016-01-09T05:40:00Z,70.8,99,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1496397.24346117,-3698087.33936157,,,,,,,-1,0,-1,,,10712035,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-33.0366,115.8226,357.90,2016-01-09T05:40:00Z,66.7,99,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1498972.68888021,-3686937.44147382,,,,,,,-1,0,-1,,,10712062,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-32.9347,115.8102,364.50,2016-01-09T05:40:00Z,82.3,100,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1502408.30215976,-3690673.97531675,,,,,,,-1,0,-1,,,10712055,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-32.9640,115.7684,362.80,2016-01-09T05:40:00Z,80.7,100,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1496047.1264706,-3696617.85639648,,,,,,,-1,0,-1,,,10712027,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-33.0239,115.8283,367.00,2016-01-09T05:40:00Z,91.7,100,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1480406.10465499,-3692801.90624562,,,,,,,-1,0,-1,,,10712038,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-33.0076,116.0008,334.80,2016-01-09T05:40:00Z,27.9,34,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1476724.88980966,-3690475.50170248,,,,,,,-1,0,-1,,,10712044,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-32.9911,116.0433,346.20,2016-01-09T05:40:00Z,50.8,93,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1485704.82114174,-3694235.503589,,,,,,,-1,0,-1,,,10712026,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-33.0144,115.9422,392.00,2016-01-09T05:40:00Z,195.3,100,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1498748.80015521,-3697177.30596688,,,,,,,-1,0,-1,,,10712043,AQUA,2002-022A,NASA,MODIS,72782,2016-01-09T05:39:56Z,2016-01-09T05:51:59Z,Aqua20160109T053956Z20160109T055159Zhotspots.txt,,MOD14,5.0.1,,-33.0258,115.7987,351.90,2016-01-09T05:40:00Z,54.8,96,7093,WA,2016-01-09,2016-01-09T09:39:56Z
-1486106.44999458,-3692662.26043781,,,,,,,-1,0,-1,,,10711619,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.9400,303.80,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1496231.03519786,-3693946.18344263,,,,,,,-1,0,-1,,,10711617,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.8300,301.60,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1500832.75314354,-3694532.66650946,,,,,,,-1,0,-1,,,10711612,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.7800,305.20,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1502531.75553416,-3695875.84727984,,,,,,,-1,0,-1,,,10711628,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.7600,301.60,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1498568.28017617,-3697622.18332283,,,,,,,-1,0,-1,,,10711650,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0300,115.8000,314.10,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1485966.39089639,-3693770.54214851,,,,,,,-1,0,-1,,,10711637,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.9400,308.10,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1499912.42792268,-3694415.22581822,,,,,,,-1,0,-1,,,10711613,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.7900,302.60,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1499488.35437864,-3697739.51879195,,,,,,,-1,0,-1,,,10711649,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0300,115.7900,314.10,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1485185.97841401,-3692545.97244412,,,,,,,-1,0,-1,,,10711620,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.9500,319.70,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1497507.01722887,-3698613.00187992,,,,,,,-1,0,-1,,,10711654,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0400,115.8100,316.50,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1500408.41939392,-3697856.92627893,,,,,,,-1,0,-1,,,10711648,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0300,115.7800,305.00,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1497930.56314137,-3695288.69916861,,,,,,,-1,0,-1,,,10711633,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.8100,307.20,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1496728.10423226,-3697387.72844101,,,,,,,-1,0,-1,,,10711652,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0300,115.8200,314.80,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1498427.0138789,-3698730.25427634,,,,,,,-1,0,-1,,,10711653,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0400,115.8000,316.50,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1497648.19679217,-3697504.91987228,,,,,,,-1,0,-1,,,10711651,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0300,115.8100,326.70,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1499771.06767085,-3695523.34231953,,,,,,,-1,0,-1,,,10711631,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.7900,313.40,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1477821.87865946,-3691618.26234257,,,,,,,-1,0,-1,,,10711625,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0300,315.60,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1500691.30615504,-3695640.77194249,,,,,,,-1,0,-1,,,10711630,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.7800,330.10,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1487026.91246997,-3692778.62048045,,,,,,,-1,0,-1,,,10711618,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.9300,303.80,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1475980.76306374,-3691387.05535655,,,,,,,-1,0,-1,,,10711627,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0500,305.40,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1476901.32538599,-3691502.62282152,,,,,,,-1,0,-1,,,10711626,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,116.0400,305.40,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1501753.06916899,-3694650.1792382,,,,,,,-1,0,-1,,,10711611,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.7700,327.20,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1501611.53544469,-3695758.27359617,,,,,,,-1,0,-1,,,10711629,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.7700,315.60,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1486886.76662218,-3693886.89122473,,,,,,,-1,0,-1,,,10711636,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.9300,302.10,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1499629.70982116,-3696631.43999053,,,,,,,-1,0,-1,,,10711642,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0200,115.7900,312.60,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1500549.86157016,-3696748.8585454,,,,,,,-1,0,-1,,,10711641,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0200,115.7800,312.60,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1497010.29710735,-3695171.48564209,,,,,,,-1,0,-1,,,10711634,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.8200,299.70,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1498071.74991726,-3694180.56055111,,,,,,,-1,0,-1,,,10711615,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.8100,305.60,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1498709.54888411,-3696514.09346029,,,,,,,-1,0,-1,,,10711643,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0200,115.8000,308.40,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1498850.81999774,-3695405.98472799,,,,,,,-1,0,-1,,,10711632,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.8000,308.10,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1484265.49773389,-3692429.7565001,,,,,,,-1,0,-1,,,10711621,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.9600,338.50,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1497151.39714399,-3694063.33597669,,,,,,,-1,0,-1,,,10711616,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.8200,305.60,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1502673.37599339,-3694767.76400372,,,,,,,-1,0,-1,,,10711610,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.7600,301.00,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1496587.0114038,-3698495.821496,,,,,,,-1,0,-1,,,10711655,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0400,115.8200,304.80,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1483345.00795986,-3692313.61260647,,,,,,,-1,0,-1,,,10711622,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.9700,331.90,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1483985.72891816,-3694646.344913,,,,,,,-1,0,-1,,,10711647,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0200,115.9600,299.00,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1482424.50909756,-3692197.54076394,,,,,,,-1,0,-1,,,10711623,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.9800,308.40,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1483205.20911563,-3693421.92717573,,,,,,,-1,0,-1,,,10711640,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.9700,307.70,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1483484.80917476,-3691205.27924277,,,,,,,-1,0,-1,,,10711601,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9900,115.9700,312.30,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1498354.13064666,-3691964.22698096,,,,,,,-1,0,-1,,,10711579,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9800,115.8100,300.80,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1503593.6736111,-3694885.4208053,,,,,,,-1,0,-1,,,10711609,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0000,115.7500,301.00,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1484906.03609712,-3694762.5389515,,,,,,,-1,0,-1,,,10711646,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0200,115.9500,299.00,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1481783.2589255,-3689864.81174598,,,,,,,-1,0,-1,,,10711584,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9800,115.9900,300.50,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1478239.7277504,-3688293.00941713,,,,,,,-1,0,-1,,,10711569,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9700,116.0300,306.50,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1480862.56838968,-3689748.86215584,,,,,,,-1,0,-1,,,10711585,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9800,116.0000,308.80,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1481922.89135115,-3688756.41903822,,,,,,,-1,0,-1,,,10711565,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9700,115.9900,300.10,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1501681.4852702,-3687883.64067482,,,,,,,-1,0,-1,,,10711543,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9400,115.7800,305.30,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1502602.32174124,-3688001.21985789,,,,,,,-1,0,-1,,,10711542,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9400,115.7700,306.30,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1503098.25176035,-3691443.40158912,,,,,,,-1,0,-1,,,10711560,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9700,115.7600,304.70,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1480081.32768731,-3688524.57007905,,,,,,,-1,0,-1,,,10711567,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9700,116.0100,304.90,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1502460.77369156,-3689109.426372,,,,,,,-1,0,-1,,,10711548,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9500,115.7700,300.50,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1496090.02190136,-3695054.34414916,,,,,,,-1,0,-1,,,10711635,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-33.0100,115.8300,299.70,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1479941.86878081,-3689632.98463251,,,,,,,-1,0,-1,,,10711586,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9800,116.0100,312.70,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1480220.78894379,-3687416.13684807,,,,,,,-1,0,-1,,,10711553,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9600,116.0100,302.80,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1502743.87216096,-3686892.99478823,,,,,,,-1,0,-1,,,10711538,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9300,115.7700,301.00,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1476537.2057876,-3686953.26021652,,,,,,,-1,0,-1,,,10711557,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9600,116.0500,311.20,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1498421.40454747,-3684089.14806849,,,,,,,-1,0,-1,,,10711528,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9100,115.8200,297.90,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1500336.523041,-3691090.76372465,,,,,,,-1,0,-1,,,10711563,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9700,115.7900,300.10,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
-1479299.90674433,-3687300.30956676,,,,,,,-1,0,-1,,,10711554,NOAA 19,2009-005A,NOAA,AVHRR,35650,2016-01-08T18:30:18Z,2016-01-08T18:43:00Z,Noaa1920160108T183018Z20160108T184300Zhotspots.txt,,GA AVHRR,1.0.0,,-32.9600,116.0200,303.90,2016-01-08T18:36:39Z,,,7104,WA,2016-01-09,2016-01-09T06:30:18Z
